964 Sloan Lane,Rzepiennik Strzyżewski,,Poland,102.02,49.7979502,21.0782963,true,768,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,2,2
05 Bunting Circle,Ōmamachō-ōmama,,Japan,36.65,36.4173244,139.2821897,true,769,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",4,2
7547 Stang Point,Anápolis,,Brazil,111.05,-16.328546,-48.953403,true,770,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,1,3
626 Burning Wood Plaza,Baiima,,Sierra Leone,105.92,8.1087597,-11.8478324,true,771,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",1,2
6 2nd Circle,Iqaluit,NU,Canada,24.25,63.75059,-68.51449,true,772,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",2,2
074 Colorado Lane,Baie-Saint-Paul,QC,Canada,94.23,47.4376347,-70.5082419,false,773,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",4,1
3432 Schurz Court,Jiangxigou,,China,105.07,36.618719,100.277557,false,774,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,3,1
78846 Harbort Terrace,Formosa,,Argentina,92.26,-34.6761,-58.5404623,true,775,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",2,1
45 Dexter Road,Chikan,,China,27.92,22.326471,112.578178,false,776,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,5,1
74 Anderson Hill,Kalabahi,,Indonesia,42.31,-8.213998,124.518169,true,777,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,5,3
4 Esch Parkway,Randusari,,Indonesia,53.38,-6.9899077,110.4098237,true,778,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,3,2
311 Shasta Hill,Nurota Shahri,,Uzbekistan,109.11,40.56762,65.67947,false,779,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",3,3
94916 Glendale Way,Barentu,,Eritrea,47.34,15.1074513,37.5907446,false,780,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",5,2
586 Gulseth Crossing,Budapest,BU,Hungary,94.96,47.440449,19.1700809,true,781,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",3,3
64 Lakeland Parkway,Margara,,Armenia,44.47,40.03553,44.1783042,false,782,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,1,2
052 Crownhardt Pass,Levashi,,Russia,84.67,42.4229813,47.3298509,true,783,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",4,3
65872 Scott Terrace,Bến Cầu,,Vietnam,118.00,11.1506368,106.0875326,false,784,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",1,1
333 Sugar Park,Osypenko,,Ukraine,43.51,46.9167921,36.8246053,false,785,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",4,1
758 Armistice Plaza,Ozimek,,Poland,82.11,50.6787,18.2137899,false,786,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,3,3
07 Moulton Circle,Juncheng,,China,85.73,35.026516,111.00746,false,787,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",5,1
47 Kim Pass,Camingawan,,Philippines,97.92,12.4226795,124.2636184,false,788,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,4,2
52090 Oxford Crossing,Datong,,China,45.47,40.076762,113.300129,false,789,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,3,1
645 Anzinger Place,Ikey,,Russia,114.58,55.9100899,37.4008401,true,790,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,2,1
4 Namekagon Way,Mauá,,Brazil,110.71,-23.668163,-46.4617086,true,791,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",2,1
17344 Kenwood Lane,Montgomery,AL,United States,87.42,38.5385973,-121.6954666,false,792,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,1,2
1 Saint Paul Court,Tamot,,Thailand,62.38,7.2621533,100.0135929,true,793,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,4,1
3 Commercial Avenue,Beaverlodge,AB,Canada,49.20,55.21664,-119.43605,false,794,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",5,3
2848 Scoville Place,New Mīrpur,,Pakistan,57.87,25.4105868,68.418057,false,795,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",4,2
66 Rutledge Court,Strasbourg,C1,France,48.33,48.5851876,7.7342943,true,796,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",2,3
6 Northview Parkway,Yongjiu,,China,78.45,24.6152794,118.1011155,false,797,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",1,3
18 Porter Drive,Kassel,HE,Germany,90.42,51.2804955,9.4266475,false,798,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",2,1
957 Calypso Hill,Aveleda,03,Portugal,63.89,41.5217223,-8.4574423,true,799,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",3,2
625 Mcguire Court,Camplong,,Indonesia,65.19,-7.1846561,113.34663,true,800,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",3,3
014 Oxford Road,Ambatolampy,,Madagascar,81.47,-19.3836846,47.4392352,false,801,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,3,1
8467 Saint Paul Park,Hofors,X,Sweden,104.63,60.5770445,16.5120356,true,802,In congue. Etiam justo. Etiam pretium iaculis justo.,1,2
06285 Prentice Trail,Obuasi,,Ghana,67.17,6.2012073,-1.6912512,false,803,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,3,1
76300 Hayes Point,Tchaourou,,Benin,96.76,8.8879709,2.5941239,false,804,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,1,2
7 Manley Point,Guder,,Ethiopia,94.60,8.9705754,37.7609688,true,805,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",1,2
13 Schiller Pass,Hermosa,,Philippines,118.51,14.818398,120.4854364,true,806,Sed ante. Vivamus tortor. Duis mattis egestas metus.,1,2
5845 Coolidge Drive,Bobrov,,Russia,68.88,51.0846,39.9972,true,807,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",5,1
15 Sauthoff Hill,Uścimów Stary,,Poland,82.10,51.4695254,22.9549933,true,808,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",5,2
8013 Old Shore Place,Mariposa,,Peru,51.30,-11.403372,-74.752726,false,809,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",3,2
636 Holmberg Plaza,Bronx,NY,United States,45.82,40.864318,-73.7977928,true,810,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,4,2
6 Hallows Parkway,Zhentou,,China,117.34,27.9983088,113.3287943,false,811,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,5,2
7 Dorton Hill,Arroteia,16,Portugal,47.75,41.946541,-8.5374197,true,812,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,3,3
1180 Pierstorff Crossing,Kirkuk,,Iraq,69.54,35.4655761,44.3803921,true,813,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",2,1
29075 Parkside Drive,Acherítou,,Cyprus,94.77,35.0970715,33.8522923,true,814,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",4,1
5 South Trail,Hadakewa,,Indonesia,111.64,-8.3848454,123.5560069,true,815,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,2,1
70 Maryland Crossing,Chapecó,,Brazil,75.39,-27.1009343,-52.615699,true,816,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,3,1
02 Lien Road,Santander,CB,Spain,111.98,43.4590202,-3.8254599,true,817,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",3,3
020 Glendale Terrace,Kebon,,Indonesia,58.52,-6.183459,106.7647475,true,818,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,4,1
5331 Mifflin Parkway,Cileunyi,,Indonesia,68.80,-6.9286248,107.7340132,true,819,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",5,1
8 Waxwing Pass,Ampatuan,,Philippines,116.74,6.83249,124.454363,true,820,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",1,3
139 Ridge Oak Terrace,Giyon,,Ethiopia,37.46,8.538323,37.973162,true,821,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",5,1
76 Golf View Trail,Aemura,,Indonesia,79.79,-6.227136,106.7963623,false,822,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,2,1
407 Daystar Trail,Harstad,19,Norway,98.50,68.7934376,16.5129687,false,823,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",4,2
88 Kensington Way,Mogilany,,Poland,82.03,49.9478668,19.8866771,false,824,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,2,2
5 Grim Way,Hou’an,,China,65.35,15.8800584,108.3380469,true,825,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",1,1
578 Randy Crossing,Daitou,,China,104.91,34.6911,106.221144,false,826,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,3,2
29393 Eagle Crest Place,Trollhättan,O,Sweden,70.18,58.2890327,12.2665864,false,827,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,2,3
5962 Mendota Trail,Ostrov,,Czech Republic,84.17,49.373136,16.2794136,true,828,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",1,1
68172 International Point,Quillabamba,,Peru,74.81,-12.868355,-72.6919814,false,829,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,4,2
23027 Tennyson Hill,Marne-la-Vallée,A8,France,60.97,48.8168007,2.6402346,false,830,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",4,2
25586 Texas Road,Battung,,Philippines,38.38,16.7551121,121.7483586,true,831,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",4,2
73 Bultman Pass,Apóstoles,,Argentina,24.65,-27.3782073,-55.9209171,true,832,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,3,1
3595 Rockefeller Drive,Zhongguan,,China,93.01,30.651078,120.183168,true,833,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",3,2
46 Merchant Lane,Al Majāridah,,Saudi Arabia,100.92,19.1284443,41.9246083,false,834,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,5,3
3 Michigan Pass,Pyzdry,,Poland,44.47,52.1705764,17.6900802,true,835,Sed ante. Vivamus tortor. Duis mattis egestas metus.,5,1
606 Golf Avenue,Ulbroka,,Latvia,43.69,56.9335219,24.2886319,false,836,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",5,1
57 Atwood Parkway,Nickby,,Finland,72.17,60.3763373,25.2708919,true,837,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,4,2
3117 Victoria Way,Weixin,,China,75.66,27.8469,105.049027,false,838,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",5,1
96 4th Avenue,Wawer,,Poland,97.24,52.199771,21.14523,false,839,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,2,3
652 Fairview Place,Villa Santa Rita,,Argentina,112.46,-34.6204268,-58.4794508,false,840,Fusce consequat. Nulla nisl. Nunc nisl.,5,3
4 Sundown Junction,Fenghua,,China,66.99,29.655143,121.406995,false,841,Phasellus in felis. Donec semper sapien a libero. Nam dui.,4,3
667 Buell Crossing,Aramecina,,Honduras,37.98,13.7401075,-87.7135671,false,842,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",3,1
85315 Bluestem Hill,Magaria,,Niger,61.44,13.0034658,8.9079782,true,843,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,4,3
3144 Browning Terrace,Kaingiwa,,Nigeria,72.00,12.5794519,3.8938528,false,844,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,4,1
75017 Springs Pass,Panamá,,Panama,55.03,8.9823792,-79.5198696,false,845,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",4,1
94 Bartillon Lane,Maxixe,,Mozambique,89.26,-23.8611302,35.3411388,false,846,Sed ante. Vivamus tortor. Duis mattis egestas metus.,1,1
949 Nova Road,Jiayuguan,,China,40.49,39.772554,98.289419,true,847,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",4,3
56 8th Point,Kadugadung,,Indonesia,52.14,-6.3855073,106.0155278,false,848,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",4,3
922 Green Ridge Park,Shuangqiao,,China,71.31,40.97465,117.943348,true,849,Fusce consequat. Nulla nisl. Nunc nisl.,5,1
72665 Village Green Hill,Messina,SC,Italy,46.32,38.0918968,15.491758,true,850,Fusce consequat. Nulla nisl. Nunc nisl.,3,3
6 Eastwood Terrace,Shimen,,China,90.79,29.584292,111.380014,false,851,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,1,3
528 Forster Parkway,Yahil’nytsya,,Ukraine,38.05,48.9420658,25.7464148,true,852,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,5,1
49426 Killdeer Crossing,Jincun,,China,46.71,31.3219,121.01853,false,853,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",1,3
610 Summit Plaza,Klášterec nad Ohří,,Czech Republic,115.98,50.3844613,13.1712929,true,854,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,5,1
51816 Debra Point,Didian,,China,81.88,30.943659,120.934925,true,855,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",1,1
3778 Valley Edge Lane,Wanzhai,,China,119.90,22.276022,114.1751471,true,856,Sed ante. Vivamus tortor. Duis mattis egestas metus.,1,2
